Date,Open,High,Low,Close,Adj Close,Volume
1988-07-01,145.74960327148438,145.74960327148438,145.74960327148438,145.74960327148438,46.91082763671875,0
1988-07-04,146.61480712890625,146.61480712890625,146.61480712890625,146.61480712890625,47.18927001953125,0
1988-07-05,146.03799438476562,146.03799438476562,146.03799438476562,146.03799438476562,47.00361251831055,0
1988-07-06,151.03729248046875,151.03729248046875,151.03729248046875,151.03729248046875,48.61271667480469,0
1988-07-07,149.30679321289062,149.30679321289062,149.30679321289062,149.30679321289062,48.05571746826172,0
1988-07-08,151.03729248046875,151.03729248046875,151.03729248046875,151.03729248046875,48.61271667480469,0
1988-07-11,148.44149780273438,148.44149780273438,148.44149780273438,148.44149780273438,47.77724075317383,0
1988-07-12,150.1719970703125,150.1719970703125,150.1719970703125,150.1719970703125,48.33420181274414,0
1988-07-13,151.03729248046875,151.03729248046875,151.03729248046875,151.03729248046875,48.61271667480469,0
1988-07-14,150.1719970703125,150.1719970703125,150.1719970703125,150.1719970703125,48.33420181274414,0
1988-07-15,148.44149780273438,148.44149780273438,148.44149780273438,148.44149780273438,47.77724075317383,0
1988-07-18,147.0955047607422,147.0955047607422,147.0955047607422,147.0955047607422,47.34400939941406,0
1988-07-19,146.13409423828125,146.13409423828125,146.13409423828125,146.13409423828125,47.0345573425293,0
1988-07-20,149.30679321289062,149.30679321289062,149.30679321289062,149.30679321289062,48.05571746826172,0
1988-07-21,147.4801025390625,147.4801025390625,147.4801025390625,147.4801025390625,47.46778869628906,0
1988-07-22,145.74960327148438,145.74960327148438,145.74960327148438,145.74960327148438,46.91082763671875,0
1988-07-25,147.4801025390625,147.4801025390625,147.4801025390625,147.4801025390625,47.46778869628906,0
1988-07-26,147.96080017089844,147.96080017089844,147.96080017089844,147.96080017089844,47.62250900268555,0
1988-07-27,147.4801025390625,147.4801025390625,147.4801025390625,147.4801025390625,47.46778869628906,0
1988-07-28,148.44149780273438,148.44149780273438,148.44149780273438,148.44149780273438,47.77724075317383,0
1988-07-29,148.44149780273438,148.44149780273438,148.44149780273438,148.44149780273438,47.77724075317383,0
1988-08-01,150.65269470214844,150.65269470214844,150.65269470214844,150.65269470214844,48.48890686035156,0
1988-08-02,150.1719970703125,150.1719970703125,150.1719970703125,150.1719970703125,48.33420181274414,0
1988-08-03,149.69129943847656,149.69129943847656,149.69129943847656,149.69129943847656,48.179466247558594,0
1988-08-04,150.1719970703125,150.1719970703125,150.1719970703125,150.1719970703125,48.33420181274414,0
1988-08-05,151.03729248046875,151.03729248046875,151.03729248046875,151.03729248046875,48.61271667480469,0
1988-08-08,150.65269470214844,150.65269470214844,150.65269470214844,150.65269470214844,48.48890686035156,0
1988-08-09,150.1719970703125,150.1719970703125,150.1719970703125,150.1719970703125,48.33420181274414,0
1988-08-10,143.9228973388672,143.9228973388672,143.9228973388672,143.9228973388672,46.3228759765625,0
1988-08-11,142.1923065185547,142.1923065185547,142.1923065185547,142.1923065185547,45.765869140625,0
1988-08-12,142.1923065185547,142.1923065185547,142.1923065185547,142.1923065185547,45.765869140625,0
1988-08-15,141.3271026611328,141.3271026611328,141.3271026611328,141.3271026611328,45.48738098144531,0
1988-08-16,142.1923065185547,142.1923065185547,142.1923065185547,142.1923065185547,45.765869140625,0
1988-08-17,143.9228973388672,143.9228973388672,143.9228973388672,143.9228973388672,46.3228759765625,0
1988-08-18,146.61480712890625,146.61480712890625,146.61480712890625,146.61480712890625,47.18927001953125,0
1988-08-19,144.88429260253906,144.88429260253906,144.88429260253906,144.88429260253906,46.63230895996094,0
1988-08-22,143.05760192871094,143.05760192871094,143.05760192871094,143.05760192871094,46.044368743896484,0
1988-08-23,143.05760192871094,143.05760192871094,143.05760192871094,143.05760192871094,46.044368743896484,0
1988-08-24,143.9228973388672,143.9228973388672,143.9228973388672,143.9228973388672,46.3228759765625,0
1988-08-25,137.28919982910156,137.28919982910156,137.28919982910156,137.28919982910156,44.18777084350586,0
1988-08-26,137.28919982910156,137.28919982910156,137.28919982910156,137.28919982910156,44.18777084350586,0
1988-08-29,137.28919982910156,137.28919982910156,137.28919982910156,137.28919982910156,44.18777084350586,0
1988-08-30,136.80850219726562,136.80850219726562,136.80850219726562,136.80850219726562,44.03303527832031,0
1988-08-31,135.94320678710938,135.94320678710938,135.94320678710938,135.94320678710938,43.75453567504883,0
1988-09-01,132.00140380859375,132.00140380859375,132.00140380859375,132.00140380859375,42.48582458496094,0
1988-09-02,134.21270751953125,134.21270751953125,134.21270751953125,134.21270751953125,43.197566986083984,0
1988-09-05,136.80850219726562,136.80850219726562,136.80850219726562,136.80850219726562,44.03303527832031,0
1988-09-06,135.94320678710938,135.94320678710938,135.94320678710938,135.94320678710938,43.75453567504883,0
1988-09-07,133.25120544433594,133.25120544433594,133.25120544433594,133.25120544433594,42.88808822631836,0
1988-09-08,134.59719848632812,134.59719848632812,134.59719848632812,134.59719848632812,43.32130813598633,0
1988-09-09,137.7698974609375,137.7698974609375,137.7698974609375,137.7698974609375,44.34248733520508,0
1988-09-12,138.63510131835938,138.63510131835938,138.63510131835938,138.63510131835938,44.62095642089844,0
1988-09-13,139.1157989501953,139.1157989501953,139.1157989501953,139.1157989501953,44.77568054199219,0
1988-09-14,136.80850219726562,136.80850219726562,136.80850219726562,136.80850219726562,44.03303527832031,0
1988-09-15,136.80850219726562,136.80850219726562,136.80850219726562,136.80850219726562,44.03303527832031,0
1988-09-16,136.80850219726562,136.80850219726562,136.80850219726562,136.80850219726562,44.03303527832031,0
1988-09-19,133.73190307617188,133.73190307617188,133.73190307617188,133.73190307617188,43.042808532714844,0
1988-09-20,135.55859375,135.55859375,135.55859375,135.55859375,43.63075637817383,0
1988-09-21,133.25120544433594,133.25120544433594,133.25120544433594,133.25120544433594,42.88808822631836,0
1988-09-22,134.21270751953125,134.21270751953125,134.21270751953125,134.21270751953125,43.197566986083984,0
1988-09-23,134.21270751953125,134.21270751953125,134.21270751953125,134.21270751953125,43.197566986083984,0
1988-09-26,134.21270751953125,134.21270751953125,134.21270751953125,134.21270751953125,43.197566986083984,0
1988-09-27,135.94320678710938,135.94320678710938,135.94320678710938,135.94320678710938,43.75453567504883,0
1988-09-28,138.15440368652344,138.15440368652344,138.15440368652344,138.15440368652344,44.46623992919922,0
1988-09-29,138.63510131835938,138.63510131835938,138.63510131835938,138.63510131835938,44.62095642089844,0
1988-09-30,138.63510131835938,138.63510131835938,138.63510131835938,138.63510131835938,44.62095642089844,0
1988-10-03,138.63510131835938,138.63510131835938,138.63510131835938,138.63510131835938,44.62095642089844,0
1988-10-04,138.63510131835938,138.63510131835938,138.63510131835938,138.63510131835938,44.62095642089844,0
1988-10-05,139.50039672851562,139.50039672851562,139.50039672851562,139.50039672851562,44.89945983886719,0
1988-10-06,140.36570739746094,140.36570739746094,140.36570739746094,140.36570739746094,45.17796325683594,0
1988-10-07,141.3271026611328,141.3271026611328,141.3271026611328,141.3271026611328,45.48738098144531,0
1988-10-10,142.673095703125,142.673095703125,142.673095703125,142.673095703125,45.92060470581055,0
1988-10-11,140.36570739746094,140.36570739746094,140.36570739746094,140.36570739746094,45.17796325683594,0
1988-10-12,135.07789611816406,135.07789611816406,135.07789611816406,135.07789611816406,43.47602081298828,0
1988-10-13,141.3271026611328,141.3271026611328,141.3271026611328,141.3271026611328,45.48738098144531,0
1988-10-14,140.84640502929688,140.84640502929688,140.84640502929688,140.84640502929688,45.33266830444336,0
1988-10-17,140.36570739746094,140.36570739746094,140.36570739746094,140.36570739746094,45.17796325683594,0
1988-10-18,139.98109436035156,139.98109436035156,139.98109436035156,139.98109436035156,45.054176330566406,0
1988-10-19,139.98109436035156,139.98109436035156,139.98109436035156,139.98109436035156,45.054176330566406,0
1988-10-20,140.36570739746094,140.36570739746094,140.36570739746094,140.36570739746094,45.17796325683594,0
1988-10-21,138.63510131835938,138.63510131835938,138.63510131835938,138.63510131835938,44.62095642089844,0
1988-10-24,136.80850219726562,136.80850219726562,136.80850219726562,136.80850219726562,44.03303527832031,0
1988-10-25,135.55859375,135.55859375,135.55859375,135.55859375,43.63075637817383,0
1988-10-26,135.94320678710938,135.94320678710938,135.94320678710938,135.94320678710938,43.75453567504883,0
1988-10-27,136.80850219726562,136.80850219726562,136.80850219726562,136.80850219726562,44.03303527832031,0
1988-10-28,137.7698974609375,137.7698974609375,137.7698974609375,137.7698974609375,44.34248733520508,0
1988-10-31,136.80850219726562,136.80850219726562,136.80850219726562,136.80850219726562,44.03303527832031,0
